RR001-0269|The skyline, the ship masts, the sun, the water, all these are alike.|The skyline, the ship masts, the sun, the water, all these are alike.
RR001-0270|The very ship is the same, apparently, and the sun drops down as it|The very ship is the same, apparently, and the sun drops down as it
RR001-0271|did that other day when his picture was painted. The stars come out,|did that other day when his picture was painted. The stars come out,
RR001-0272|the masts rock, swinging their little lamps, the water runs sipping|the masts rock, swinging their little lamps, the water runs sipping
RR001-0273|and sucking at the docks and piers. The winds blow cool, and there is|and sucking at the docks and piers. The winds blow cool, and there is
RR001-0274|silence until the morning. Then the waterfront assumes its quaint,|silence until the morning. Then the waterfront assumes its quaint,
RR001-0275|delicious, easy atmosphere once more. It is once more fresh and free.|delicious, easy atmosphere once more. It is once more fresh and free.
RR001-0276|So runs its tide, so runs its life, so runs our very world away.|So runs its tide, so runs its life, so runs our very world away.
RR001-0277|THE LOG OF A HARBOR PILOT|THE LOG OF A HARBOR PILOT
RR001-0278|An ocean pilot-boat lay off Tompkinsville of an early spring afternoon,|An ocean pilot-boat lay off Tompkinsville of an early spring afternoon,
RR001-0279|in the stillest water. The sun was bright, and only the lightest wind|in the stillest water. The sun was bright, and only the lightest wind
RR001-0280|was stirring. When we reached the end of the old cotton dock, an|was stirring. When we reached the end of the old cotton dock, an
RR001-0281|illustrator and myself, commissioned by a then but now no more popular|illustrator and myself, commissioned by a then but now no more popular
RR001-0282|magazine, there she was, a small, two-masted schooner of about fifty|magazine, there she was, a small, two-masted schooner of about fifty
RR001-0283|tons burden, rocking gently upon the water. We accepted the services|tons burden, rocking gently upon the water. We accepted the services
RR001-0284|of a hawking urchin, who had a canoe to rent, and who had followed us|of a hawking urchin, who had a canoe to rent, and who had followed us
RR001-0285|down the main street in the hope of earning a half-dollar. He led the|down the main street in the hope of earning a half-dollar. He led the
RR001-0286|way through a hole in a fence that enclosed the street at the water end|way through a hole in a fence that enclosed the street at the water end
RR001-0287|and down a long, stilted plank walk to a mess of craft and rigging,|and down a long, stilted plank walk to a mess of craft and rigging,
RR001-0288|where we found his little tub, and pushed out. In a few minutes we had|where we found his little tub, and pushed out. In a few minutes we had
RR001-0289|crossed the quiet stretch of water and were alongside.|crossed the quiet stretch of water and were alongside.
RR001-0290|Like all pilot-boats, the _Hermann Oelrichs_ was built low in the|Like all pilot-boats, the _Hermann Oelrichs_ was built low in the
RR001-0291|water, so that it was easy to jump aboard. Her sails were furled|water, so that it was easy to jump aboard. Her sails were furled
RR001-0292|and, from the quiet prevailing, one might have supposed that the|and, from the quiet prevailing, one might have supposed that the
RR001-0293|crew had gone into the village. No sound issued until we reached the|crew had gone into the village. No sound issued until we reached the
RR001-0294|companionway. Then below we could see the cook scraping cold ashes|companionway. Then below we could see the cook scraping cold ashes
RR001-0295|out of a fireless stove. He was cleaning the cabin and putting things|out of a fireless stove. He was cleaning the cabin and putting things
RR001-0296|to rights before the pilots arrived. He accepted our intrusion with a|to rights before the pilots arrived. He accepted our intrusion with a
RR001-0297|friendly glance.|friendly glance.
RR001-0298|“Captain Rierson told us to come aboard,” we said.|“Captain Rierson told us to come aboard,” we said.
RR001-0299|“All right, sir. Stow your things in any one of them bunks.”|“All right, sir. Stow your things in any one of them bunks.”
RR001-0300|We went about this while the ashes were taken out and tossed overboard.|We went about this while the ashes were taken out and tossed overboard.
RR001-0301|When the cook returned it was with a bucket and brush, and he attacked|When the cook returned it was with a bucket and brush, and he attacked
RR001-0302|the oilcloth on the floor industriously.|the oilcloth on the floor industriously.
RR001-0303|“Cozy little cabin, this, eh?”|“Cozy little cabin, this, eh?”
RR001-0304|“Yes, she’s a comfortable little boat,” replied the cook. “These pilots|“Yes, she’s a comfortable little boat,” replied the cook. “These pilots
RR001-0305|take things purty comfortable. She’s not as fast as some of the boats,|take things purty comfortable. She’s not as fast as some of the boats,
RR001-0306|but she’s all right in rough weather.”|but she’s all right in rough weather.”
RR001-0307|“Do you encounter much rough weather?”|“Do you encounter much rough weather?”
RR001-0308|“Well, now and again,” answered the cook, with the vaguest suggestion|“Well, now and again,” answered the cook, with the vaguest suggestion
RR001-0309|of a twinkle in his eye. “It’s purty rough sometimes in winter.”|of a twinkle in his eye. “It’s purty rough sometimes in winter.”
RR001-0310|“How long do you stay out?”|“How long do you stay out?”
RR001-0311|“Sometimes three, sometimes five days, sometimes we get rid of all|“Sometimes three, sometimes five days, sometimes we get rid of all
RR001-0312|seven pilots the first day--there’s no telling. It’s all ’cording to|seven pilots the first day -- there’s no telling. It’s all ’cording to
